"planningReference","status","decision","receivedDate","localAuthority","consentStage","county","town","siteAddress","postcode","proposal","units","estimatedGdv","indicativeLoanAt70Ltgdv","valuationMedianPrice","applicantName","applicantCompany","agentName","agentCompany","planningUrl","note"
"25/02160/RPB","Granted","Granted","02/09/2025","Dacorum Borough Council","primary_consent","hertfordshire","hemel-hempstead","56B And 56C Western Road Tring Hertfordshire HP23 4BB","HP23 4BB","Conversion of office and light industrial building to 4 flats","4","1000000","700000","442050","","","","","https://planning.dacorum.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=T1WPH4FOJTZ00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"26/00004/GPDG","Decided","Approved","","Worcester City Council","primary_consent","worcestershire","worcester","First To Third Floors 7 Foregate Street Worcester WR1 1DB","WR1 1DB","Prior approval for a change of use from commercial (use class E) to 4 flats (use class C3) on first, second and third floor.","4","1000000","700000","250000","","","","","https://plan.worcester.gov.uk/Planning/Display/26/00004/GPDG","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/00154/FUL","Decided","Approved","","Worcester City Council","primary_consent","worcestershire","worcester","Flat 2 8-10 Foregate Street Worcester WR1 1DB","WR1 1DB","Upward extension of existing student accommodation building to provide 18no. bedrooms and shared living accommodation contained within 4 Units.","4","1000000","700000","250000","","","","","https://plan.worcester.gov.uk/Planning/Display/25/00154/FUL","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"P/2025/3246","Decided","APPROVED","","London Borough of Hounslow","primary_consent","greater-london","hounslow","LAND ADJACENT 537A Staines Road, Feltham, TW14 8BP","TW14 8BP","Details of Condition 7b (Energy strategy), Condition 12d (Contamination) and Condition 24 (Secured by Design) submitted pursuant to planning permission 01054/537/P13 (P/2022/0602) 21/04/2023 for dated Erection of three storey building comprising of retail unit and three maisonettes and a single storey house to the rear of the site with associated bin and cycle storage.","3","999000","699300","470000","","","","","https://planningandbuilding.hounslow.gov.uk/NECSWS/ES/Presentation/Planning/OnlinePlanning/OnlinePlanningOverview?applicationNumber=P%2F2025%2F3246","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"PAC/2025/3146","Decided","PRIOR APPROVAL NEEDED AND GRANTED","","London Borough of Hounslow","primary_consent","greater-london","hounslow","Thames Works, Unit 1, Church Street, Chiswick W4 2PD","W4 2PD","Prior Approval for the change of use of the existing offices  (Class E) into residential use (Class C3) compromising of three self contained flats with associated cycle and refuse storage.","3","999000","699300","470000","","","","","https://planningandbuilding.hounslow.gov.uk/NECSWS/ES/Presentation/Planning/OnlinePlanning/OnlinePlanningOverview?applicationNumber=PAC%2F2025%2F3146","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"P/2026/0082","Decided","APPROVED","","London Borough of Hounslow","primary_consent","greater-london","hounslow","55 Sutton Lane South, Chiswick, London, W4 3JR","W4 3JR","Alterations to the existing single storey rear and side extension to allow the conversion of the existing residential house to three self contained flats with associated private amenity space, cycle and refuse storage","3","999000","699300","470000","","","","","https://planningandbuilding.hounslow.gov.uk/NECSWS/ES/Presentation/Planning/OnlinePlanning/OnlinePlanningOverview?applicationNumber=P%2F2026%2F0082","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"DC/23/3266/FUL","Permitted","Permitted","30/11/2023","East Suffolk Council","primary_consent","suffolk","felixstowe","Kings Head Hotel 2 Market Place Bungay Suffolk NR35 1AW","NR35 1AW","Part retrospective - refurbishment and conversion of the Kings Head Hotel into 6 apartment hotel suites including office/retail space at ground floor and one two bed dwelling and the conversion of The Odd Fellows Hall into two 3 bed dwellings","6","990000","693000","280000","","","","","https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=RZLCE6QXMN300","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"DC/23/3267/LBC","Permitted","Permitted","30/11/2023","East Suffolk Council","primary_consent","suffolk","felixstowe","Kings Head Hotel 2 Market Place Bungay Suffolk NR35 1AW","NR35 1AW","Listed Building Consent - Refurbishment and conversion of The Kings Hotel into 6 apartment hotel suites including office/retail space at ground floor and one two bed dwelling and the conversion of The Odd Fellows Hall into two 3 bed dwellings.","6","990000","693000","280000","","","","","https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=RZLCE7QXMN400","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"26/00032/PLF","Application Approved","Application Approved","08/01/2026","East Riding of Yorkshire Council","primary_consent","east-riding-of-yorkshire","beverley","Anna's Happy Trotters Kilpin Hall Farm Howdendyke Road Kilpin East Riding Of Yorkshire DN14 7TJ","DN14 7TJ","Change of use of 3 agricultural buildings to 4 dwellings with associated works consisting of installation of new windows and doors, removal of existing roofs and replacing with pantile and sheeting, applying render and painting of brick walls, installation of roof lights and sun tunnels with associated works and construction of a new vehicular access following demolition of 2 agricultural barns and 1 hay store","4","980000","686000","245000","","","","","https://newplanningaccess.eastriding.gov.uk/newplanningaccess/applicationDetails.do?activeTab=summary&keyVal=T8JH69BJL0W00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"26/00708/PLF","Application Approved","Application Approved","19/03/2026","East Riding of Yorkshire Council","primary_consent","east-riding-of-yorkshire","beverley","Teckno Developments Site Killingwoldgraves Lane Bishop Burton East Riding Of Yorkshire HU17 8QX","HU17 8QX","Erection of self store building and a building consisting of 4 units (E(g)(iii) and/or B8) with associated parking, landscaping and works","4","980000","686000","245000","","","","","https://newplanningaccess.eastriding.gov.uk/newplanningaccess/applicationDetails.do?activeTab=summary&keyVal=TC5C7KBJFQ300","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"26/00490/PA56","Approved","Approved","27/04/2026","Southampton City Council","primary_consent","hampshire","southampton","72 - 74 Anglesea Road Southampton SO15 5QS","SO15 5QS","Prior Approval sought for a change of use of commercial building (Class E) to 6 flats (3 x 2 bed, 3 x 1 bed) (Use Class C3)","6","960504","672353","250000","","","","","https://planningpublicaccess.southampton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TE5U0VOZH4U00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"26/00461/FUL","Approved","Approved","21/04/2026","Southampton City Council","primary_consent","hampshire","southampton","5 - 7 Morris Road Southampton SO15 2BS","SO15 2BS","Roof alterations including rear dormer windows to facilitate conversion of existing dwellings into 6 flats (2x 3-bed, 4x 1-bed) with associated amenities and parking. (Part retrospective).","6","960504","672353","250000","","","","","https://planningpublicaccess.southampton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDUF9GOZGS900","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
